2024-01-15 22:02:23,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Acrylic Cover 1-2
2024-01-15 22:02:23,720 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Acrylic Cover 1-2
2024-01-15 22:02:23,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Acrylic Cover 1-2
2024-01-15 22:02:23,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Acrylic Cover 1-3
2024-01-15 22:02:23,721 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Acrylic Cover 1-3
2024-01-15 22:02:23,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Acrylic Cover 1-3
2024-01-15 22:02:23,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:02:23,722 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:02:23,722 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:02:23,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:02:23,723 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:02:23,723 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:02:23,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:02:23,724 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:02:23,724 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:02:23,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stickbug_v2-1
2024-01-15 22:02:23,725 INFO  ExportHelperExtension.cs: 1136 - Found 109 in stickbug_v2-1
2024-01-15 22:02:23,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stickbug_v2-1
2024-01-15 22:02:23,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:02:23,727 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:02:23,727 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in 1870K1_Easy-Access Flange-Mounted Shaft Support-5
2024-01-15 22:02:23,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from back_60_top-1
2024-01-15 22:02:23,728 INFO  ExportHelperExtension.cs: 1136 - Found 40 in back_60_top-1
2024-01-15 22:02:23,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in back_60_top-1
2024-01-15 22:02:23,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 86-0138 REV 2, ENVELOPE, VLP-32C M12M-1
